Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
performing matrix to vector multiplication...
thread 57 64 on row 194787
thread 58 64 on row 194834
thread 59 64 on row 194881
thread 60 64 on row 194928
thread 61 64 on row 194975
thread 62 64 on row 195022
thread 32 53 on row 160599
thread 33 53 on row 160646
thread 34 53 on row 160693
thread 35 53 on row 160740
thread 36 53 on row 160787
thread 37 53 on row 160834
thread 38 53 on row 160881
thread 39 53 on row 160928
thread 40 53 on row 160975
thread 41 53 on row 161022
thread 42 53 on row 161069
thread 43 53 on row 161116
thread 44 53 on row 161163
thread 45 53 on row 161210
thread 46 53 on row 161257
thread 47 53 on row 161304
thread 48 53 on row 161351
thread 49 53 on row 161398
thread 50 53 on row 161445
thread 51 53 on row 161492
thread 52 53 on row 161539
thread 53 53 on row 161586
thread 54 53 on row 161633
thread 55 53 on row 161680
thread 56 53 on row 161727
thread 57 53 on row 161774
thread 58 53 on row 161821
thread 59 53 on row 161868
thread 60 53 on row 161915
thread 61 53 on row 161962
thread 62 53 on row 162009
thread 32 16 on row 49546
thread 33 16 on row 49593
thread 34 16 on row 49640
thread 35 16 on row 49687
thread 36 16 on row 49734
thread 37 16 on row 49781
thread 38 16 on row 49828
thread 39 16 on row 49875
thread 40 16 on row 49922
thread 41 16 on row 49969
thread 42 16 on row 50016
thread 43 16 on row 50063
thread 44 16 on row 50110
thread 45 16 on row 50157
thread 46 16 on row 50204
thread 47 16 on row 50251
thread 48 16 on row 50298
thread 49 16 on row 50345
thread 50 16 on row 50392
thread 51 16 on row 50439
thread 52 16 on row 50486
thread 53 16 on row 50533
thread 54 16 on row 50580
thread 55 16 on row 50627
thread 56 16 on row 50674
thread 57 16 on row 50721
thread 58 16 on row 50768
thread 59 16 on row 50815
thread 60 16 on row 50862
thread 61 16 on row 50909
thread 62 16 on row 50956
thread 63 16 on row 51003
thread 0 51 on row 153090
thread 1 51 on row 153137
thread 2 51 on row 153184
thread 3 51 on row 153231
thread 4 51 on row 153278
thread 5 51 on row 153325
thread 6 51 on row 153372
thread 7 51 on row 153419
thread 8 51 on row 153466
thread 9 51 on row 153513
thread 10 51 on row 153560
thread 11 51 on row 153607
thread 12 51 on row 153654
thread 13 51 on row 153701
thread 14 51 on row 153748
thread 15 51 on row 153795
thread 16 51 on row 153842
thread 17 51 on row 153889
thread 18 51 on row 153936
thread 19 51 on row 153983
thread 20 51 on row 154030
thread 21 51 on row 154077
thread 22 51 on row 154124
thread 23 51 on row 154171
thread 24 51 on row 154218
thread 25 51 on row 154265
thread 26 51 on row 154312
thread 27 51 on row 154359
thread 28 51 on row 154406
thread 29 51 on row 154453
thread 30 51 on row 154500
thread 31 51 on row 154547
thread 32 101 on row 304628
thread 33 101 on row 304675
thread 34 101 on row 304722
thread 35 101 on row 304769
thread 36 101 on row 304816
thread 37 101 on row 304863
thread 38 101 on row 304910
thread 39 101 on row 304957
thread 40 101 on row 305004
thread 41 101 on row 305051
thread 42 101 on row 305098
thread 43 101 on row 305145
thread 44 101 on row 305192
thread 45 101 on row 305239
thread 46 101 on row 305286
thread 47 101 on row 305333
thread 48 101 on row 305380
thread 49 101 on row 305427
thread 50 101 on row 305474
thread 51 101 on row 305521
thread 52 101 on row 305568
thread 53 101 on row 305615
thread 54 101 on row 305662
thread 55 101 on row 305709
thread 56 101 on row 305756
thread 57 101 on row 305803
thread 58 101 on row 305850
thread 59 101 on row 305897
thread 60 101 on row 305944
thread 61 101 on row 305991
thread 62 101 on row 306038
thread 63 101 on row 306085
thread 0 30 on row 90056
thread 1 30 on row 90103
thread 2 30 on row 90150
thread 3 30 on row 90197
thread 4 30 on row 90244
thread 5 30 on row 90291
thread 6 30 on row 90338
thread 7 30 on row 90385
thread 8 30 on row 90432
thread 9 30 on row 90479
thread 10 30 on row 90526
thread 11 30 on row 90573
thread 12 30 on row 90620
thread 13 30 on row 90667
thread 14 30 on row 90714
thread 15 30 on row 90761
thread 16 30 on row 90808
thread 17 30 on row 90855
thread 18 30 on row 90902
thread 19 30 on row 90949
thread 20 30 on row 90996
thread 21 30 on row 91043
thread 22 30 on row 91090
thread 23 30 on row 91137
thread 24 30 on row 91184
thread 25 30 on row 91231
thread 26 30 on row 91278
thread 27 30 on row 91325
thread 28 30 on row 91372
thread 29 30 on row 91419
thread 30 30 on row 91466
thread 31 30 on row 91513
thread 32 90 on row 271623
thread 33 90 on row 271670
thread 34 90 on row 271717
thread 35 90 on row 271764
thread 36 90 on row 271811
thread 37 90 on row 271858
thread 38 90 on row 271905
thread 39 90 on row 271952
thread 40 90 on row 271999
thread 41 90 on row 272046
thread 42 90 on row 272093
thread 43 90 on row 272140
thread 44 90 on row 272187
thread 45 90 on row 272234
thread 46 90 on row 272281
thread 47 90 on row 272328
thread 48 90 on row 272375
thread 49 90 on row 272422
thread 50 90 on row 272469
thread 51 90 on row 272516
thread 52 90 on row 272563
thread 53 90 on row 272610
thread 54 90 on row 272657
thread 55 90 on row 272704
thread 56 90 on row 272751
thread 57 90 on row 272798
thread 58 90 on row 272845
thread 59 90 on row 272892
thread 60 90 on row 272939
thread 61 90 on row 272986
thread 62 90 on row 273033
thread 63 90 on row 273080
thread 0 20 on row 60041
thread 1 20 on row 60088
thread 2 20 on row 60135
thread 3 20 on row 60182
thread 4 20 on row 60229
thread 5 20 on row 60276
thread 6 20 on row 60323
thread 7 20 on row 60370
thread 8 20 on row 60417
thread 9 20 on row 60464
thread 10 20 on row 60511
thread 11 20 on row 60558
thread 12 20 on row 60605
thread 13 20 on row 60652
thread 14 20 on row 60699
thread 15 20 on row 60746
thread 16 20 on row 60793
thread 17 20 on row 60840
thread 18 20 on row 60887
thread 19 20 on row 60934
thread 20 20 on row 60981
thread 21 20 on row 61028
thread 22 20 on row 61075
thread 23 20 on row 61122
thread 24 20 on row 61169
thread 25 20 on row 61216
thread 26 20 on row 61263
thread 27 20 on row 61310
thread 28 20 on row 61357
thread 29 20 on row 61404
thread 30 20 on row 61451
thread 31 20 on row 61498
thread 0 67 on row 201109
thread 1 67 on row 201156
thread 2 67 on row 201203
thread 3 67 on row 201250
thread 4 67 on row 201297
thread 5 67 on row 201344
thread 6 67 on row 201391
thread 7 67 on row 201438
thread 8 67 on row 201485
thread 9 67 on row 201532
thread 10 67 on row 201579
thread 11 67 on row 201626
thread 12 67 on row 201673
thread 13 67 on row 201720
thread 14 67 on row 201767
thread 15 67 on row 201814
thread 16 67 on row 201861
thread 17 67 on row 201908
thread 18 67 on row 201955
thread 19 67 on row 202002
thread 20 67 on row 202049
thread 21 67 on row 202096
thread 22 67 on row 202143
thread 23 67 on row 202190
thread 24 67 on row 202237
thread 25 67 on row 202284
thread 26 67 on row 202331
thread 27 67 on row 202378
thread 28 67 on row 202425
thread 29 67 on row 202472
thread 30 67 on row 202519
thread 31 67 on row 202566
thread 32 71 on row 214610
thread 33 71 on row 214657
thread 34 71 on row 214704
thread 35 71 on row 214751
thread 36 71 on row 214798
thread 37 71 on row 214845
thread 38 71 on row 214892
thread 39 71 on row 214939
thread 40 71 on row 214986
thread 41 71 on row 215033
thread 42 71 on row 215080
thread 43 71 on row 215127
thread 44 71 on row 215174
thread 45 71 on row 215221
thread 46 71 on row 215268
thread 47 71 on row 215315
thread 48 71 on row 215362
thread 49 71 on row 215409
thread 50 71 on row 215456
thread 51 71 on row 215503
thread 52 71 on row 215550
thread 53 71 on row 215597
thread 54 71 on row 215644
thread 55 71 on row 215691
thread 56 71 on row 215738
thread 57 71 on row 215785
thread 58 71 on row 215832
thread 60 71 on row 215926
thread 62 71 on row 216020
thread 63 71 on row 216067
thread 32 49 on row 148597
thread 33 49 on row 148644
thread 34 49 on row 148691
thread 35 49 on row 148738
thread 36 49 on row 148785
thread 37 49 on row 148832
thread 38 49 on row 148879
thread 39 49 on row 148926
thread 40 49 on row 148973
thread 41 49 on row 149020
thread 42 49 on row 149067
thread 43 49 on row 149114
thread 44 49 on row 149161
thread 45 49 on row 149208
thread 46 49 on row 149255
thread 47 49 on row 149302
thread 48 49 on row 149349
thread 49 49 on row 149396
thread 50 49 on row 149443
thread 51 49 on row 149490
thread 52 49 on row 149537
thread 53 49 on row 149584
thread 54 49 on row 149631
thread 55 49 on row 149678
thread 56 49 on row 149725
thread 57 49 on row 149772
thread 58 49 on row 149819
thread 59 49 on row 149866
thread 60 49 on row 149913
thread 61 49 on row 149960
thread 62 49 on row 150007
thread 32 66 on row 199610
thread 33 66 on row 199657
thread 34 66 on row 199704
thread 35 66 on row 199751
thread 36 66 on row 199798
thread 37 66 on row 199845
thread 38 66 on row 199892
thread 39 66 on row 199939
thread 40 66 on row 199986
thread 41 66 on row 200033
thread 42 66 on row 200080
thread 43 66 on row 200127
thread 44 66 on row 200174
thread 45 66 on row 200221
thread 46 66 on row 200268
thread 47 66 on row 200315
thread 48 66 on row 200362
thread 49 66 on row 200409
thread 50 66 on row 200456
thread 51 66 on row 200503
thread 52 66 on row 200550
thread 53 66 on row 200597
thread 54 66 on row 200644
thread 55 66 on row 200691
thread 56 66 on row 200738
thread 57 66 on row 200785
thread 58 66 on row 200832
thread 59 66 on row 200879
thread 60 66 on row 200926
thread 61 66 on row 200973
thread 62 66 on row 201020
thread 32 106 on row 319642
thread 33 106 on row 319689
thread 34 106 on row 319736
thread 35 106 on row 319783
thread 36 106 on row 319830
thread 37 106 on row 319877
thread 38 106 on row 319924
thread 39 106 on row 319971
thread 40 106 on row 320018
thread 41 106 on row 320065
thread 42 106 on row 320112
thread 43 106 on row 320159
thread 44 106 on row 320206
thread 45 106 on row 320253
thread 46 106 on row 320300
thread 47 106 on row 320347
thread 48 106 on row 320394
thread 49 106 on row 320441
thread 50 106 on row 320488
thread 51 106 on row 320535
thread 52 106 on row 320582
thread 53 106 on row 320629
thread 54 106 on row 320676
thread 55 106 on row 320723
thread 56 106 on row 320770
thread 57 106 on row 320817
thread 58 106 on row 320864
thread 59 106 on row 320911
thread 60 106 on row 320958
thread 61 106 on row 321005
thread 62 106 on row 321052
thread 63 106 on row 321099
thread 50 18 on row 56404
thread 51 18 on row 56451
thread 52 18 on row 56498
thread 53 18 on row 56545
thread 54 18 on row 56592
thread 55 18 on row 56639
thread 56 18 on row 56686
thread 57 18 on row 56733
thread 58 18 on row 56780
thread 59 18 on row 56827
thread 60 18 on row 56874
thread 61 18 on row 56921
thread 62 18 on row 56968
thread 63 18 on row 57015
thread 32 102 on row 307648
thread 33 102 on row 307695
thread 34 102 on row 307742
thread 35 102 on row 307789
thread 36 102 on row 307836
thread 37 102 on row 307883
thread 38 102 on row 307930
thread 39 102 on row 307977
thread 40 102 on row 308024
thread 41 102 on row 308071
thread 42 102 on row 308118
thread 43 102 on row 308165
thread 44 102 on row 308212
thread 45 102 on row 308259
thread 46 102 on row 308306
thread 47 102 on row 308353
thread 48 102 on row 308400
thread 49 102 on row 308447
thread 50 102 on row 308494
thread 51 102 on row 308541
thread 52 102 on row 308588
thread 53 102 on row 308635
thread 54 102 on row 308682
thread 55 102 on row 308729
thread 56 102 on row 308776
thread 57 102 on row 308823
thread 58 102 on row 308870
thread 59 102 on row 308917
thread 60 102 on row 308964
thread 61 102 on row 309011
thread 62 102 on row 309058
thread 32 80 on row 241627
thread 33 80 on row 241674
thread 34 80 on row 241721
thread 35 80 on row 241768
thread 36 80 on row 241815
thread 37 80 on row 241862
thread 38 80 on row 241909
thread 39 80 on row 241956
thread 40 80 on row 242003
thread 41 80 on row 242050
thread 42 80 on row 242097
thread 43 80 on row 242144
thread 44 80 on row 242191
thread 45 80 on row 242238
thread 46 80 on row 242285
thread 47 80 on row 242332
thread 48 80 on row 242379
thread 49 80 on row 242426
thread 50 80 on row 242473
thread 51 80 on row 242520
thread 52 80 on row 242567
thread 53 80 on row 242614
thread 54 80 on row 242661
thread 55 80 on row 242708
thread 56 80 on row 242755
thread 57 80 on row 242802
thread 58 80 on row 242849
thread 59 80 on row 242896
thread 60 80 on row 242943
thread 61 80 on row 242990
thread 62 80 on row 243037
thread 32 79 on row 238619
thread 33 79 on row 238666
thread 34 79 on row 238713
thread 35 79 on row 238760
thread 36 79 on row 238807
thread 37 79 on row 238854
thread 38 79 on row 238901
thread 39 79 on row 238948
thread 40 79 on row 238995
thread 41 79 on row 239042
thread 42 79 on row 239089
thread 43 79 on row 239136
thread 44 79 on row 239183
thread 45 79 on row 239230
thread 46 79 on row 239277
thread 47 79 on row 239324
thread 48 79 on row 239371
thread 49 79 on row 239418
thread 50 79 on row 239465
thread 51 79 on row 239512
thread 52 79 on row 239559
thread 53 79 on row 239606
thread 54 79 on row 239653
thread 55 79 on row 239700
thread 56 79 on row 239747
thread 57 79 on row 239794
thread 58 79 on row 239841
thread 59 79 on row 239888
thread 60 79 on row 239935
thread 61 79 on row 239982
thread 62 79 on row 240029
thread 63 79 on row 240076
thread 0 86 on row 258128
thread 1 86 on row 258175
thread 2 86 on row 258222
thread 3 86 on row 258269
thread 4 86 on row 258316
thread 5 86 on row 258363
thread 6 86 on row 258410
thread 7 86 on row 258457
thread 8 86 on row 258504
thread 9 86 on row 258551
thread 10 86 on row 258598
thread 11 86 on row 258645
thread 12 86 on row 258692
thread 13 86 on row 258739
thread 14 86 on row 258786
thread 15 86 on row 258833
thread 16 86 on row 258880
thread 17 86 on row 258927
thread 18 86 on row 258974
thread 19 86 on row 259021
thread 20 86 on row 259068
thread 21 86 on row 259115
thread 22 86 on row 259162
thread 23 86 on row 259209
thread 24 86 on row 259256
thread 25 86 on row 259303
thread 26 86 on row 259350
thread 27 86 on row 259397
thread 28 86 on row 259444
thread 29 86 on row 259491
thread 30 86 on row 259538
thread 31 86 on row 259585
thread 32 89 on row 268632
thread 33 89 on row 268679
thread 34 89 on row 268726
thread 35 89 on row 268773
thread 36 89 on row 268820
thread 37 89 on row 268867
thread 38 89 on row 268914
thread 39 89 on row 268961
thread 40 89 on row 269008
thread 41 89 on row 269055
thread 42 89 on row 269102
thread 43 89 on row 269149
thread 44 89 on row 269196
thread 45 89 on row 269243
thread 46 89 on row 269290
thread 47 89 on row 269337
thread 48 89 on row 269384
thread 49 89 on row 269431
thread 50 89 on row 269478
thread 51 89 on row 269525
thread 52 89 on row 269572
thread 53 89 on row 269619
thread 54 89 on row 269666
thread 55 89 on row 269713
thread 56 89 on row 269760
thread 57 89 on row 269807
thread 58 89 on row 269854
thread 59 89 on row 269901
thread 60 89 on row 269948
thread 61 89 on row 269995
thread 62 89 on row 270042
thread 63 89 on row 270089
thread 32 91 on row 274638
thread 33 91 on row 274685
thread 34 91 on row 274732
thread 35 91 on row 274779
thread 36 91 on row 274826
thread 37 91 on row 274873
thread 38 91 on row 274920
thread 39 91 on row 274967
thread 40 91 on row 275014
thread 41 91 on row 275061
thread 42 91 on row 275108
thread 43 91 on row 275155
thread 44 91 on row 275202
thread 45 91 on row 275249
thread 46 91 on row 275296
thread 47 91 on row 275343
thread 48 91 on row 275390
thread 49 91 on row 275437
thread 50 91 on row 275484
thread 51 91 on row 275531
thread 52 91 on row 275578
thread 53 91 on row 275625
thread 54 91 on row 275672
thread 55 91 on row 275719
thread 56 91 on row 275766
thread 57 91 on row 275813
thread 58 91 on row 275860
thread 59 91 on row 275907
thread 60 91 on row 275954
thread 61 91 on row 276001
thread 62 91 on row 276048
thread 0 90 on row 270134
thread 1 90 on row 270181
thread 2 90 on row 270228
thread 3 90 on row 270275
thread 4 90 on row 270322
thread 5 90 on row 270369
thread 6 90 on row 270416
thread 7 90 on row 270463
thread 8 90 on row 270510
thread 9 90 on row 270557
thread 10 90 on row 270604
thread 11 90 on row 270651
thread 12 90 on row 270698
thread 13 90 on row 270745
thread 14 90 on row 270792
thread 15 90 on row 270839
thread 16 90 on row 270886
thread 17 90 on row 270933
thread 18 90 on row 270980
thread 19 90 on row 271027
thread 20 90 on row 271074
thread 21 90 on row 271121
thread 22 90 on row 271168
thread 23 90 on row 271215
thread 24 90 on row 271262
thread 25 90 on row 271309
thread 26 90 on row 271356
thread 27 90 on row 271403
thread 28 90 on row 271450
thread 29 90 on row 271497
thread 30 90 on row 271544
thread 31 90 on row 271591
thread 0 7 on row 21041
thread 1 7 on row 21088
thread 2 7 on row 21135
thread 3 7 on row 21182
thread 4 7 on row 21229
thread 5 7 on row 21276
thread 6 7 on row 21323
thread 7 7 on row 21370
thread 8 7 on row 21417
thread 9 7 on row 21464
thread 10 7 on row 21511
thread 11 7 on row 21558
thread 12 7 on row 21605
thread 13 7 on row 21652
thread 14 7 on row 21699
thread 15 7 on row 21746
thread 16 7 on row 21793
thread 17 7 on row 21840
thread 18 7 on row 21887
thread 19 7 on row 21934
thread 20 7 on row 21981
thread 21 7 on row 22028
thread 22 7 on row 22075
thread 23 7 on row 22122
thread 24 7 on row 22169
thread 25 7 on row 22216
thread 26 7 on row 22263
thread 27 7 on row 22310
thread 28 7 on row 22357
thread 29 7 on row 22404
thread 30 7 on row 22451
thread 31 7 on row 22498
thread 32 78 on row 235625
thread 33 78 on row 235672
thread 34 78 on row 235719
thread 35 78 on row 235766
thread 36 78 on row 235813
thread 37 78 on row 235860
thread 38 78 on row 235907
thread 39 78 on row 235954
thread 40 78 on row 236001
thread 41 78 on row 236048
thread 42 78 on row 236095
thread 43 78 on row 236142
thread 44 78 on row 236189
thread 45 78 on row 236236
thread 46 78 on row 236283
thread 47 78 on row 236330
thread 48 78 on row 236377
thread 49 78 on row 236424
thread 50 78 on row 236471
thread 51 78 on row 236518
thread 52 78 on row 236565
thread 53 78 on row 236612
thread 54 78 on row 236659
thread 55 78 on row 236706
thread 56 78 on row 236753
thread 57 78 on row 236800
thread 58 78 on row 236847
thread 59 78 on row 236894
thread 60 78 on row 236941
thread 61 78 on row 236988
thread 62 78 on row 237035
thread 32 88 on row 265636
thread 33 88 on row 265683
thread 34 88 on row 265730
thread 35 88 on row 265777
thread 36 88 on row 265824
thread 37 88 on row 265871
thread 38 88 on row 265918
thread 39 88 on row 265965
thread 40 88 on row 266012
thread 41 88 on row 266059
thread 42 88 on row 266106
thread 43 88 on row 266153
thread 44 88 on row 266200
thread 45 88 on row 266247
thread 46 88 on row 266294
thread 47 88 on row 266341
thread 48 88 on row 266388
thread 49 88 on row 266435
thread 50 88 on row 266482
thread 51 88 on row 266529
thread 52 88 on row 266576
thread 53 88 on row 266623
thread 54 88 on row 266670
thread 55 88 on row 266717
thread 56 88 on row 266764
thread 57 88 on row 266811
thread 58 88 on row 266858
thread 59 88 on row 266905
thread 60 88 on row 266952
thread 61 88 on row 266999
thread 62 88 on row 267046
thread 32 17 on row 52559
thread 33 17 on row 52606
thread 34 17 on row 52653
thread 35 17 on row 52700
thread 36 17 on row 52747
thread 37 17 on row 52794
thread 38 17 on row 52841
thread 39 17 on row 52888
thread 40 17 on row 52935
thread 41 17 on row 52982
thread 42 17 on row 53029
thread 43 17 on row 53076
thread 44 17 on row 53123
thread 45 17 on row 53170
thread 46 17 on row 53217
thread 47 17 on row 53264
thread 48 17 on row 53311
thread 49 17 on row 53358
thread 50 17 on row 53405
thread 51 17 on row 53452
thread 52 17 on row 53499
thread 53 17 on row 53546
thread 54 17 on row 53593
thread 55 17 on row 53640
thread 56 17 on row 53687
thread 57 17 on row 53734
thread 58 17 on row 53781
thread 59 17 on row 53828
thread 60 17 on row 53875
thread 61 17 on row 53922
thread 62 17 on row 53969
thread 63 17 on row 54016
thread 32 105 on row 316655
thread 33 105 on row 316702
thread 34 105 on row 316749
thread 35 105 on row 316796
thread 36 105 on row 316843
thread 37 105 on row 316890
thread 38 105 on row 316937
thread 39 105 on row 316984
thread 40 105 on row 317031
thread 41 105 on row 317078
thread 42 105 on row 317125
thread 43 105 on row 317172
thread 44 105 on row 317219
thread 45 105 on row 317266
thread 46 105 on row 317313
thread 47 105 on row 317360
thread 48 105 on row 317407
thread 49 105 on row 317454
thread 50 105 on row 317501
thread 51 105 on row 317548
thread 52 105 on row 317595
thread 53 105 on row 317642
thread 54 105 on row 317689
thread 55 105 on row 317736
thread 56 105 on row 317783
thread 57 105 on row 317830
thread 58 105 on row 317877
thread 59 105 on row 317924
thread 60 105 on row 317971
thread 61 105 on row 318018
thread 62 105 on row 318065
thread 32 81 on row 244630
thread 33 81 on row 244677
thread 34 81 on row 244724
thread 35 81 on row 244771
thread 36 81 on row 244818
thread 37 81 on row 244865
thread 38 81 on row 244912
thread 39 81 on row 244959
thread 40 81 on row 245006
thread 41 81 on row 245053
thread 42 81 on row 245100
thread 43 81 on row 245147
thread 44 81 on row 245194
thread 45 81 on row 245241
thread 46 81 on row 245288
thread 47 81 on row 245335
thread 48 81 on row 245382
thread 49 81 on row 245429
thread 50 81 on row 245476
thread 51 81 on row 245523
thread 52 81 on row 245570
thread 53 81 on row 245617
thread 54 81 on row 245664
thread 55 81 on row 245711
thread 56 81 on row 245758
thread 57 81 on row 245805
thread 58 81 on row 245852
thread 59 81 on row 245899
thread 60 81 on row 245946
thread 61 81 on row 245993
thread 62 81 on row 246040
thread 0 100 on row 300142
thread 1 100 on row 300189
thread 2 100 on row 300236
thread 3 100 on row 300283
thread 4 100 on row 300330
thread 5 100 on row 300377
thread 6 100 on row 300424
thread 7 100 on row 300471
thread 8 100 on row 300518
thread 9 100 on row 300565
thread 10 100 on row 300612
thread 11 100 on row 300659
thread 12 100 on row 300706
thread 13 100 on row 300753
thread 14 100 on row 300800
thread 15 100 on row 300847
thread 16 100 on row 300894
thread 17 100 on row 300941
thread 18 100 on row 300988
thread 19 100 on row 301035
thread 20 100 on row 301082
thread 21 100 on row 301129
thread 22 100 on row 301176
thread 23 100 on row 301223
thread 24 100 on row 301270
thread 25 100 on row 301317
thread 26 100 on row 301364
thread 27 100 on row 301411
thread 28 100 on row 301458
thread 29 100 on row 301505
thread 30 100 on row 301552
thread 31 100 on row 301599
thread 0 17 on row 51057
thread 1 17 on row 51104
thread 2 17 on row 51151
thread 3 17 on row 51198
thread 4 17 on row 51245
thread 5 17 on row 51292
thread 6 17 on row 51339
thread 7 17 on row 51386
thread 8 17 on row 51433
thread 9 17 on row 51480
thread 10 17 on row 51527
thread 11 17 on row 51574
thread 12 17 on row 51621
thread 13 17 on row 51668
thread 14 17 on row 51715
thread 15 17 on row 51762
thread 16 17 on row 51809
thread 17 17 on row 51856
thread 18 17 on row 51903
thread 19 17 on row 51950
thread 20 17 on row 51997
thread 21 17 on row 52044
thread 22 17 on row 52091
thread 23 17 on row 52138
thread 24 17 on row 52185
thread 25 17 on row 52232
thread 26 17 on row 52279
thread 27 17 on row 52326
thread 28 17 on row 52373
thread 29 17 on row 52420
thread 30 17 on row 52467
thread 31 17 on row 52514
thread 0 104 on row 312141
thread 1 104 on row 312188
thread 2 104 on row 312235
thread 3 104 on row 312282
thread 4 104 on row 312329
thread 5 104 on row 312376
thread 6 104 on row 312423
thread 7 104 on row 312470
thread 8 104 on row 312517
thread 9 104 on row 312564
thread 10 104 on row 312611
thread 11 104 on row 312658
thread 12 104 on row 312705
thread 13 104 on row 312752
thread 14 104 on row 312799
thread 15 104 on row 312846
thread 16 104 on row 312893
thread 17 104 on row 312940
thread 18 104 on row 312987
thread 19 104 on row 313034
thread 20 104 on row 313081
thread 21 104 on row 313128
thread 22 104 on row 313175
thread 23 104 on row 313222
thread 24 104 on row 313269
thread 25 104 on row 313316
thread 26 104 on row 313363
thread 27 104 on row 313410
thread 28 104 on row 313457
thread 29 104 on row 313504
thread 30 104 on row 313551
thread 31 104 on row 313598
thread 0 4 on row 12040
thread 1 4 on row 12087
thread 2 4 on row 12134
thread 3 4 on row 12181
thread 4 4 on row 12228
thread 5 4 on row 12275
thread 6 4 on row 12322
thread 7 4 on row 12369
thread 8 4 on row 12416
thread 9 4 on row 12463
thread 10 4 on row 12510
thread 11 4 on row 12557
thread 12 4 on row 12604
thread 13 4 on row 12651
thread 14 4 on row 12698
thread 15 4 on row 12745
thread 16 4 on row 12792
thread 17 4 on row 12839
thread 18 4 on row 12886
thread 19 4 on row 12933
thread 20 4 on row 12980
thread 21 4 on row 13027
thread 22 4 on row 13074
thread 23 4 on row 13121
thread 24 4 on row 13168
thread 25 4 on row 13215
thread 26 4 on row 13262
thread 27 4 on row 13309
thread 28 4 on row 13356
thread 29 4 on row 13403
thread 30 4 on row 13450
thread 31 4 on row 13497
thread 32 21 on row 64564
thread 33 21 on row 64611
thread 34 21 on row 64658
thread 35 21 on row 64705
thread 36 21 on row 64752
thread 37 21 on row 64799
thread 38 21 on row 64846
thread 39 21 on row 64893
thread 40 21 on row 64940
thread 41 21 on row 64987
thread 42 21 on row 65034
thread 43 21 on row 65081
thread 44 21 on row 65128
thread 45 21 on row 65175
thread 46 21 on row 65222
thread 47 21 on row 65269
thread 48 21 on row 65316
thread 49 21 on row 65363
thread 50 21 on row 65410
thread 51 21 on row 65457
thread 52 21 on row 65504
thread 53 21 on row 65551
thread 54 21 on row 65598
thread 55 21 on row 65645
thread 56 21 on row 65692
thread 57 21 on row 65739
thread 58 21 on row 65786
thread 59 21 on row 65833
thread 60 21 on row 65880
thread 61 21 on row 65927
thread 62 21 on row 65974
thread 63 21 on row 66021
thread 0 8 on row 24049
thread 1 8 on row 24096
thread 2 8 on row 24143
thread 3 8 on row 24190
thread 4 8 on row 24237
thread 5 8 on row 24284
thread 6 8 on row 24331
thread 7 8 on row 24378
thread 8 8 on row 24425
thread 9 8 on row 24472
thread 10 8 on row 24519
thread 11 8 on row 24566
thread 12 8 on row 24613
thread 13 8 on row 24660
thread 14 8 on row 24707
thread 15 8 on row 24754
thread 16 8 on row 24801
thread 17 8 on row 24848
thread 18 8 on row 24895
thread 19 8 on row 24942
thread 20 8 on row 24989
thread 21 8 on row 25036
thread 22 8 on row 25083
thread 23 8 on row 25130
thread 24 8 on row 25177
thread 25 8 on row 25224
thread 26 8 on row 25271
thread 27 8 on row 25318
thread 28 8 on row 25365
thread 29 8 on row 25412
thread 30 8 on row 25459
thread 31 8 on row 25506
thread 32 14 on row 43558
thread 33 14 on row 43605
thread 34 14 on row 43652
thread 35 14 on row 43699
thread 36 14 on row 43746
thread 37 14 on row 43793
thread 38 14 on row 43840
thread 39 14 on row 43887
thread 40 14 on row 43934
thread 41 14 on row 43981
thread 42 14 on row 44028
thread 43 14 on row 44075
thread 44 14 on row 44122
thread 45 14 on row 44169
thread 46 14 on row 44216
thread 47 14 on row 44263
thread 48 14 on row 44310
thread 49 14 on row 44357
thread 50 14 on row 44404
thread 51 14 on row 44451
thread 52 14 on row 44498
thread 53 14 on row 44545
thread 54 14 on row 44592
thread 55 14 on row 44639
thread 56 14 on row 44686
thread 57 14 on row 44733
thread 58 14 on row 44780
thread 59 14 on row 44827
thread 60 14 on row 44874
thread 61 14 on row 44921
thread 62 14 on row 44968
thread 32 25 on row 76569
thread 33 25 on row 76616
thread 34 25 on row 76663
thread 35 25 on row 76710
thread 36 25 on row 76757
thread 37 25 on row 76804
thread 38 25 on row 76851
thread 39 25 on row 76898
thread 40 25 on row 76945
thread 41 25 on row 76992
thread 42 25 on row 77039
thread 43 25 on row 77086
thread 44 25 on row 77133
thread 45 25 on row 77180
thread 46 25 on row 77227
thread 47 25 on row 77274
thread 48 25 on row 77321
thread 49 25 on row 77368
thread 50 25 on row 77415
thread 51 25 on row 77462
thread 52 25 on row 77509
thread 53 25 on row 77556
thread 54 25 on row 77603
thread 55 25 on row 77650
thread 56 25 on row 77697
thread 57 25 on row 77744
thread 58 25 on row 77791
thread 59 25 on row 77838
thread 60 25 on row 77885
thread 61 25 on row 77932
thread 62 25 on row 77979
thread 32 101 on row 304643
thread 33 101 on row 304690
thread 34 101 on row 304737
thread 35 101 on row 304784
thread 36 101 on row 304831
thread 37 101 on row 304878
thread 38 101 on row 304925
