Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
thread 38 6 on row 19830
thread 39 6 on row 19877
thread 40 6 on row 19924
thread 41 6 on row 19971
thread 42 6 on row 20018
thread 43 6 on row 20065
thread 44 6 on row 20112
thread 45 6 on row 20159
thread 46 6 on row 20206
thread 47 6 on row 20253
thread 48 6 on row 20300
thread 49 6 on row 20347
thread 50 6 on row 20394
thread 51 6 on row 20441
thread 52 6 on row 20488
thread 53 6 on row 20535
thread 54 6 on row 20582
thread 55 6 on row 20629
thread 56 6 on row 20676
thread 57 6 on row 20723
thread 58 6 on row 20770
thread 59 6 on row 20817
thread 60 6 on row 20864
thread 61 6 on row 20911
thread 62 6 on row 20958
thread 63 6 on row 21005
thread 32 105 on row 316646
thread 33 105 on row 316693
thread 34 105 on row 316740
thread 35 105 on row 316787
thread 36 105 on row 316834
thread 37 105 on row 316881
thread 38 105 on row 316928
thread 39 105 on row 316975
thread 40 105 on row 317022
thread 41 105 on row 317069
thread 42 105 on row 317116
thread 43 105 on row 317163
thread 44 105 on row 317210
thread 45 105 on row 317257
thread 46 105 on row 317304
thread 47 105 on row 317351
thread 48 105 on row 317398
thread 49 105 on row 317445
thread 50 105 on row 317492
thread 51 105 on row 317539
thread 52 105 on row 317586
thread 53 105 on row 317633
thread 54 105 on row 317680
thread 55 105 on row 317727
thread 56 105 on row 317774
thread 57 105 on row 317821
thread 58 105 on row 317868
thread 59 105 on row 317915
thread 60 105 on row 317962
thread 61 105 on row 318009
thread 62 105 on row 318056
thread 63 105 on row 318103
thread 0 8 on row 24045
thread 1 8 on row 24092
thread 2 8 on row 24139
thread 3 8 on row 24186
thread 4 8 on row 24233
thread 5 8 on row 24280
thread 6 8 on row 24327
thread 7 8 on row 24374
thread 8 8 on row 24421
thread 9 8 on row 24468
thread 10 8 on row 24515
thread 11 8 on row 24562
thread 12 8 on row 24609
thread 13 8 on row 24656
thread 14 8 on row 24703
thread 15 8 on row 24750
thread 16 8 on row 24797
thread 17 8 on row 24844
thread 18 8 on row 24891
thread 19 8 on row 24938
thread 20 8 on row 24985
thread 21 8 on row 25032
thread 22 8 on row 25079
thread 23 8 on row 25126
thread 24 8 on row 25173
thread 25 8 on row 25220
thread 26 8 on row 25267
thread 27 8 on row 25314
thread 28 8 on row 25361
thread 29 8 on row 25408
thread 30 8 on row 25455
thread 31 8 on row 25502
thread 0 35 on row 105081
thread 1 35 on row 105128
thread 2 35 on row 105175
thread 3 35 on row 105222
thread 4 35 on row 105269
thread 5 35 on row 105316
thread 6 35 on row 105363
thread 7 35 on row 105410
thread 8 35 on row 105457
thread 9 35 on row 105504
thread 10 35 on row 105551
thread 11 35 on row 105598
thread 12 35 on row 105645
thread 13 35 on row 105692
thread 14 35 on row 105739
thread 15 35 on row 105786
thread 16 35 on row 105833
thread 17 35 on row 105880
thread 18 35 on row 105927
thread 19 35 on row 105974
thread 20 35 on row 106021
thread 21 35 on row 106068
thread 22 35 on row 106115
thread 23 35 on row 106162
thread 24 35 on row 106209
thread 25 35 on row 106256
thread 26 35 on row 106303
thread 27 35 on row 106350
thread 28 35 on row 106397
thread 29 35 on row 106444
thread 30 35 on row 106491
thread 31 35 on row 106538
thread 32 14 on row 43555
thread 33 14 on row 43602
thread 34 14 on row 43649
thread 35 14 on row 43696
thread 36 14 on row 43743
thread 37 14 on row 43790
thread 38 14 on row 43837
thread 39 14 on row 43884
thread 40 14 on row 43931
thread 41 14 on row 43978
thread 42 14 on row 44025
thread 43 14 on row 44072
thread 44 14 on row 44119
thread 45 14 on row 44166
thread 46 14 on row 44213
thread 47 14 on row 44260
thread 48 14 on row 44307
thread 49 14 on row 44354
thread 50 14 on row 44401
thread 51 14 on row 44448
thread 52 14 on row 44495
thread 53 14 on row 44542
thread 54 14 on row 44589
thread 55 14 on row 44636
thread 56 14 on row 44683
thread 57 14 on row 44730
thread 58 14 on row 44777
thread 59 14 on row 44824
thread 60 14 on row 44871
thread 61 14 on row 44918
thread 62 14 on row 44965
thread 63 14 on row 45012
thread 32 11 on row 34559
thread 33 11 on row 34606
thread 34 11 on row 34653
thread 35 11 on row 34700
thread 36 11 on row 34747
thread 37 11 on row 34794
thread 38 11 on row 34841
thread 39 11 on row 34888
thread 40 11 on row 34935
thread 41 11 on row 34982
thread 42 11 on row 35029
thread 43 11 on row 35076
thread 44 11 on row 35123
thread 45 11 on row 35170
thread 46 11 on row 35217
thread 47 11 on row 35264
thread 48 11 on row 35311
thread 49 11 on row 35358
thread 50 11 on row 35405
thread 51 11 on row 35452
thread 52 11 on row 35499
thread 53 11 on row 35546
thread 54 11 on row 35593
thread 55 11 on row 35640
thread 56 11 on row 35687
thread 57 11 on row 35734
thread 58 11 on row 35781
thread 59 11 on row 35828
thread 60 11 on row 35875
thread 61 11 on row 35922
thread 62 11 on row 35969
thread 32 29 on row 88574
thread 33 29 on row 88621
thread 34 29 on row 88668
thread 35 29 on row 88715
thread 36 29 on row 88762
thread 37 29 on row 88809
thread 38 29 on row 88856
thread 39 29 on row 88903
thread 40 29 on row 88950
thread 41 29 on row 88997
thread 42 29 on row 89044
thread 43 29 on row 89091
thread 44 29 on row 89138
thread 45 29 on row 89185
thread 46 29 on row 89232
thread 47 29 on row 89279
thread 48 29 on row 89326
thread 49 29 on row 89373
thread 50 29 on row 89420
thread 51 29 on row 89467
thread 52 29 on row 89514
thread 53 29 on row 89561
thread 54 29 on row 89608
thread 55 29 on row 89655
thread 56 29 on row 89702
thread 57 29 on row 89749
thread 58 29 on row 89796
thread 59 29 on row 89843
thread 60 29 on row 89890
thread 61 29 on row 89937
thread 62 29 on row 89984
thread 32 25 on row 76566
thread 33 25 on row 76613
thread 34 25 on row 76660
thread 35 25 on row 76707
thread 36 25 on row 76754
thread 37 25 on row 76801
thread 38 25 on row 76848
thread 39 25 on row 76895
thread 40 25 on row 76942
thread 41 25 on row 76989
thread 42 25 on row 77036
thread 43 25 on row 77083
thread 44 25 on row 77130
thread 45 25 on row 77177
thread 46 25 on row 77224
thread 47 25 on row 77271
thread 48 25 on row 77318
thread 49 25 on row 77365
thread 50 25 on row 77412
thread 51 25 on row 77459
thread 52 25 on row 77506
thread 53 25 on row 77553
thread 54 25 on row 77600
thread 55 25 on row 77647
thread 56 25 on row 77694
thread 57 25 on row 77741
thread 58 25 on row 77788
thread 59 25 on row 77835
thread 60 25 on row 77882
thread 61 25 on row 77929
thread 62 25 on row 77976
thread 63 25 on row 78023
thread 0 21 on row 63059
thread 1 21 on row 63106
thread 2 21 on row 63153
thread 3 21 on row 63200
thread 4 21 on row 63247
thread 5 21 on row 63294
thread 6 21 on row 63341
thread 7 21 on row 63388
thread 8 21 on row 63435
thread 9 21 on row 63482
thread 10 21 on row 63529
thread 11 21 on row 63576
thread 12 21 on row 63623
thread 13 21 on row 63670
thread 14 21 on row 63717
thread 15 21 on row 63764
thread 16 21 on row 63811
thread 17 21 on row 63858
thread 18 21 on row 63905
thread 19 21 on row 63952
thread 20 21 on row 63999
thread 21 21 on row 64046
thread 22 21 on row 64093
thread 23 21 on row 64140
thread 24 21 on row 64187
thread 25 21 on row 64234
thread 26 21 on row 64281
thread 27 21 on row 64328
thread 28 21 on row 64375
thread 29 21 on row 64422
thread 30 21 on row 64469
thread 31 21 on row 64516
thread 32 100 on row 301648
thread 33 100 on row 301695
thread 34 100 on row 301742
thread 35 100 on row 301789
thread 36 100 on row 301836
thread 37 100 on row 301883
thread 38 100 on row 301930
thread 39 100 on row 301977
thread 40 100 on row 302024
thread 41 100 on row 302071
thread 42 100 on row 302118
thread 43 100 on row 302165
thread 44 100 on row 302212
thread 45 100 on row 302259
thread 46 100 on row 302306
thread 47 100 on row 302353
thread 48 100 on row 302400
thread 49 100 on row 302447
thread 50 100 on row 302494
thread 51 100 on row 302541
thread 52 100 on row 302588
thread 53 100 on row 302635
thread 54 100 on row 302682
thread 55 100 on row 302729
thread 56 100 on row 302776
thread 57 100 on row 302823
thread 58 100 on row 302870
thread 59 100 on row 302917
thread 60 100 on row 302964
thread 61 100 on row 303011
thread 62 100 on row 303058
thread 32 88 on row 265636
thread 33 88 on row 265683
thread 34 88 on row 265730
thread 35 88 on row 265777
thread 36 88 on row 265824
thread 37 88 on row 265871
thread 38 88 on row 265918
thread 39 88 on row 265965
thread 40 88 on row 266012
thread 41 88 on row 266059
thread 42 88 on row 266106
thread 43 88 on row 266153
thread 44 88 on row 266200
thread 45 88 on row 266247
thread 46 88 on row 266294
thread 47 88 on row 266341
thread 48 88 on row 266388
thread 49 88 on row 266435
thread 50 88 on row 266482
thread 51 88 on row 266529
thread 52 88 on row 266576
thread 53 88 on row 266623
thread 54 88 on row 266670
thread 55 88 on row 266717
thread 56 88 on row 266764
thread 57 88 on row 266811
thread 58 88 on row 266858
thread 59 88 on row 266905
thread 60 88 on row 266952
thread 61 88 on row 266999
thread 62 88 on row 267046
thread 0 33 on row 99078
thread 1 33 on row 99125
thread 2 33 on row 99172
thread 3 33 on row 99219
thread 4 33 on row 99266
thread 5 33 on row 99313
thread 6 33 on row 99360
thread 7 33 on row 99407
thread 8 33 on row 99454
thread 9 33 on row 99501
thread 10 33 on row 99548
thread 11 33 on row 99595
thread 12 33 on row 99642
thread 13 33 on row 99689
thread 14 33 on row 99736
thread 15 33 on row 99783
thread 16 33 on row 99830
thread 17 33 on row 99877
thread 18 33 on row 99924
thread 19 33 on row 99971
thread 20 33 on row 100018
thread 21 33 on row 100065
thread 22 33 on row 100112
thread 23 33 on row 100159
thread 24 33 on row 100206
thread 25 33 on row 100253
thread 26 33 on row 100300
thread 27 33 on row 100347
thread 28 33 on row 100394
thread 29 33 on row 100441
thread 30 33 on row 100488
thread 31 33 on row 100535
thread 0 85 on row 255128
thread 1 85 on row 255175
thread 2 85 on row 255222
thread 3 85 on row 255269
thread 4 85 on row 255316
thread 5 85 on row 255363
thread 6 85 on row 255410
thread 7 85 on row 255457
thread 8 85 on row 255504
thread 9 85 on row 255551
thread 10 85 on row 255598
thread 11 85 on row 255645
thread 12 85 on row 255692
thread 13 85 on row 255739
thread 14 85 on row 255786
thread 15 85 on row 255833
thread 16 85 on row 255880
thread 17 85 on row 255927
thread 18 85 on row 255974
thread 19 85 on row 256021
thread 20 85 on row 256068
thread 21 85 on row 256115
thread 22 85 on row 256162
thread 23 85 on row 256209
thread 24 85 on row 256256
thread 25 85 on row 256303
thread 26 85 on row 256350
thread 27 85 on row 256397
thread 28 85 on row 256444
thread 29 85 on row 256491
thread 30 85 on row 256538
thread 31 85 on row 256585
thread 32 76 on row 229620
thread 33 76 on row 229667
thread 34 76 on row 229714
thread 35 76 on row 229761
thread 36 76 on row 229808
thread 37 76 on row 229855
thread 38 76 on row 229902
thread 39 76 on row 229949
thread 40 76 on row 229996
thread 41 76 on row 230043
thread 42 76 on row 230090
thread 43 76 on row 230137
thread 44 76 on row 230184
thread 45 76 on row 230231
thread 46 76 on row 230278
thread 47 76 on row 230325
thread 48 76 on row 230372
thread 49 76 on row 230419
thread 50 76 on row 230466
thread 51 76 on row 230513
thread 52 76 on row 230560
thread 53 76 on row 230607
thread 54 76 on row 230654
thread 55 76 on row 230701
thread 56 76 on row 230748
thread 57 76 on row 230795
thread 58 76 on row 230842
thread 59 76 on row 230889
thread 60 76 on row 230936
thread 61 76 on row 230983
thread 62 76 on row 231030
thread 0 7 on row 21042
thread 1 7 on row 21089
thread 2 7 on row 21136
thread 3 7 on row 21183
thread 4 7 on row 21230
thread 5 7 on row 21277
thread 6 7 on row 21324
thread 7 7 on row 21371
thread 8 7 on row 21418
thread 9 7 on row 21465
thread 10 7 on row 21512
thread 11 7 on row 21559
thread 12 7 on row 21606
thread 13 7 on row 21653
thread 14 7 on row 21700
thread 15 7 on row 21747
thread 16 7 on row 21794
thread 17 7 on row 21841
thread 18 7 on row 21888
thread 19 7 on row 21935
thread 20 7 on row 21982
thread 21 7 on row 22029
thread 22 7 on row 22076
thread 23 7 on row 22123
thread 24 7 on row 22170
thread 25 7 on row 22217
thread 26 7 on row 22264
thread 27 7 on row 22311
thread 28 7 on row 22358
thread 29 7 on row 22405
thread 30 7 on row 22452
thread 31 7 on row 22499
thread 0 107 on row 321145
thread 1 107 on row 321192
thread 2 107 on row 321239
thread 3 107 on row 321286
thread 4 107 on row 321333
thread 5 107 on row 321380
thread 6 107 on row 321427
thread 7 107 on row 321474
thread 8 107 on row 321521
thread 9 107 on row 321568
thread 10 107 on row 321615
thread 11 107 on row 321662
thread 12 107 on row 321709
thread 13 107 on row 321756
thread 14 107 on row 321803
thread 15 107 on row 321850
thread 16 107 on row 321897
thread 17 107 on row 321944
thread 18 107 on row 321991
thread 19 107 on row 322038
thread 20 107 on row 322085
thread 21 107 on row 322132
thread 22 107 on row 322179
thread 23 107 on row 322226
thread 24 107 on row 322273
thread 25 107 on row 322320
thread 26 107 on row 322367
thread 27 107 on row 322414
thread 28 107 on row 322461
thread 29 107 on row 322508
thread 30 107 on row 322555
thread 31 107 on row 322602
thread 0 32 on row 96071
thread 1 32 on row 96118
thread 2 32 on row 96165
thread 3 32 on row 96212
thread 4 32 on row 96259
thread 5 32 on row 96306
thread 6 32 on row 96353
thread 7 32 on row 96400
thread 8 32 on row 96447
thread 9 32 on row 96494
thread 10 32 on row 96541
thread 11 32 on row 96588
thread 12 32 on row 96635
thread 13 32 on row 96682
thread 14 32 on row 96729
thread 15 32 on row 96776
thread 16 32 on row 96823
thread 17 32 on row 96870
thread 18 32 on row 96917
thread 19 32 on row 96964
thread 20 32 on row 97011
thread 21 32 on row 97058
thread 22 32 on row 97105
thread 23 32 on row 97152
thread 24 32 on row 97199
thread 25 32 on row 97246
thread 26 32 on row 97293
thread 27 32 on row 97340
thread 28 32 on row 97387
thread 29 32 on row 97434
thread 30 32 on row 97481
thread 31 32 on row 97528
thread 32 95 on row 286635
thread 33 95 on row 286682
thread 34 95 on row 286729
thread 35 95 on row 286776
thread 36 95 on row 286823
thread 37 95 on row 286870
thread 38 95 on row 286917
thread 39 95 on row 286964
thread 40 95 on row 287011
thread 41 95 on row 287058
thread 42 95 on row 287105
thread 43 95 on row 287152
thread 44 95 on row 287199
thread 45 95 on row 287246
thread 46 95 on row 287293
thread 47 95 on row 287340
thread 48 95 on row 287387
thread 49 95 on row 287434
thread 50 95 on row 287481
thread 51 95 on row 287528
thread 52 95 on row 287575
thread 53 95 on row 287622
thread 54 95 on row 287669
thread 55 95 on row 287716
thread 56 95 on row 287763
thread 57 95 on row 287810
thread 58 95 on row 287857
thread 59 95 on row 287904
thread 60 95 on row 287951
thread 61 95 on row 287998
thread 62 95 on row 288045
thread 63 95 on row 288092
thread 32 83 on row 250625
thread 33 83 on row 250672
thread 34 83 on row 250719
thread 35 83 on row 250766
thread 36 83 on row 250813
thread 37 83 on row 250860
thread 38 83 on row 250907
thread 39 83 on row 250954
thread 40 83 on row 251001
thread 41 83 on row 251048
thread 42 83 on row 251095
thread 43 83 on row 251142
thread 44 83 on row 251189
thread 45 83 on row 251236
thread 46 83 on row 251283
thread 47 83 on row 251330
thread 48 83 on row 251377
thread 49 83 on row 251424
thread 50 83 on row 251471
thread 51 83 on row 251518
thread 52 83 on row 251565
thread 53 83 on row 251612
thread 54 83 on row 251659
thread 55 83 on row 251706
thread 56 83 on row 251753
thread 57 83 on row 251800
thread 58 83 on row 251847
thread 59 83 on row 251894
thread 60 83 on row 251941
thread 61 83 on row 251988
thread 62 83 on row 252035
thread 63 83 on row 252082
thread 0 24 on row 72059
thread 1 24 on row 72106
thread 2 24 on row 72153
thread 3 24 on row 72200
thread 4 24 on row 72247
thread 5 24 on row 72294
thread 6 24 on row 72341
thread 7 24 on row 72388
thread 8 24 on row 72435
thread 9 24 on row 72482
thread 10 24 on row 72529
thread 11 24 on row 72576
thread 12 24 on row 72623
thread 13 24 on row 72670
thread 14 24 on row 72717
thread 15 24 on row 72764
thread 16 24 on row 72811
thread 17 24 on row 72858
thread 18 24 on row 72905
thread 19 24 on row 72952
thread 20 24 on row 72999
thread 21 24 on row 73046
thread 22 24 on row 73093
thread 23 24 on row 73140
thread 24 24 on row 73187
thread 25 24 on row 73234
thread 26 24 on row 73281
thread 27 24 on row 73328
thread 28 24 on row 73375
thread 29 24 on row 73422
thread 30 24 on row 73469
thread 31 24 on row 73516
thread 32 73 on row 220620
thread 33 73 on row 220667
thread 34 73 on row 220714
thread 35 73 on row 220761
thread 36 73 on row 220808
thread 37 73 on row 220855
thread 38 73 on row 220902
thread 39 73 on row 220949
thread 40 73 on row 220996
thread 41 73 on row 221043
thread 42 73 on row 221090
thread 43 73 on row 221137
thread 44 73 on row 221184
thread 45 73 on row 221231
thread 46 73 on row 221278
thread 47 73 on row 221325
thread 48 73 on row 221372
thread 49 73 on row 221419
thread 50 73 on row 221466
thread 51 73 on row 221513
thread 52 73 on row 221560
thread 53 73 on row 221607
thread 54 73 on row 221654
thread 55 73 on row 221701
thread 56 73 on row 221748
thread 57 73 on row 221795
thread 58 73 on row 221842
thread 59 73 on row 221889
thread 60 73 on row 221936
thread 61 73 on row 221983
thread 62 73 on row 222030
thread 32 104 on row 313652
thread 33 104 on row 313699
thread 34 104 on row 313746
thread 35 104 on row 313793
thread 36 104 on row 313840
thread 37 104 on row 313887
thread 38 104 on row 313934
thread 39 104 on row 313981
thread 40 104 on row 314028
thread 41 104 on row 314075
thread 42 104 on row 314122
thread 43 104 on row 314169
thread 44 104 on row 314216
thread 45 104 on row 314263
thread 46 104 on row 314310
thread 47 104 on row 314357
thread 48 104 on row 314404
thread 49 104 on row 314451
thread 50 104 on row 314498
thread 51 104 on row 314545
thread 52 104 on row 314592
thread 53 104 on row 314639
thread 54 104 on row 314686
thread 55 104 on row 314733
thread 56 104 on row 314780
thread 57 104 on row 314827
thread 58 104 on row 314874
thread 59 104 on row 314921
thread 60 104 on row 314968
thread 61 104 on row 315015
thread 62 104 on row 315062
thread 32 78 on row 235621
thread 33 78 on row 235668
thread 34 78 on row 235715
thread 35 78 on row 235762
thread 36 78 on row 235809
thread 37 78 on row 235856
thread 38 78 on row 235903
thread 39 78 on row 235950
thread 40 78 on row 235997
thread 41 78 on row 236044
thread 42 78 on row 236091
thread 43 78 on row 236138
thread 44 78 on row 236185
thread 45 78 on row 236232
thread 46 78 on row 236279
thread 47 78 on row 236326
thread 48 78 on row 236373
thread 49 78 on row 236420
thread 50 78 on row 236467
thread 51 78 on row 236514
thread 52 78 on row 236561
thread 53 78 on row 236608
thread 54 78 on row 236655
thread 55 78 on row 236702
thread 56 78 on row 236749
thread 57 78 on row 236796
thread 58 78 on row 236843
thread 59 78 on row 236890
thread 60 78 on row 236937
thread 61 78 on row 236984
thread 62 78 on row 237031
thread 63 78 on row 237078
thread 0 83 on row 249121
thread 1 83 on row 249168
thread 2 83 on row 249215
thread 3 83 on row 249262
thread 4 83 on row 249309
thread 5 83 on row 249356
thread 6 83 on row 249403
thread 7 83 on row 249450
thread 8 83 on row 249497
thread 9 83 on row 249544
thread 10 83 on row 249591
thread 11 83 on row 249638
thread 12 83 on row 249685
thread 13 83 on row 249732
thread 14 83 on row 249779
thread 15 83 on row 249826
thread 16 83 on row 249873
thread 17 83 on row 249920
thread 18 83 on row 249967
thread 19 83 on row 250014
thread 20 83 on row 250061
thread 21 83 on row 250108
thread 22 83 on row 250155
thread 23 83 on row 250202
thread 24 83 on row 250249
thread 25 83 on row 250296
thread 26 83 on row 250343
thread 27 83 on row 250390
thread 28 83 on row 250437
thread 29 83 on row 250484
thread 30 83 on row 250531
thread 31 83 on row 250578
thread 0 11 on row 33057
thread 1 11 on row 33104
thread 2 11 on row 33151
thread 3 11 on row 33198
thread 4 11 on row 33245
thread 5 11 on row 33292
thread 6 11 on row 33339
thread 7 11 on row 33386
thread 8 11 on row 33433
thread 9 11 on row 33480
thread 10 11 on row 33527
thread 11 11 on row 33574
thread 12 11 on row 33621
thread 13 11 on row 33668
thread 14 11 on row 33715
thread 15 11 on row 33762
thread 16 11 on row 33809
thread 17 11 on row 33856
thread 18 11 on row 33903
thread 19 11 on row 33950
thread 20 11 on row 33997
thread 21 11 on row 34044
thread 22 11 on row 34091
thread 23 11 on row 34138
thread 24 11 on row 34185
thread 25 11 on row 34232
thread 26 11 on row 34279
thread 27 11 on row 34326
thread 28 11 on row 34373
thread 29 11 on row 34420
thread 30 11 on row 34467
thread 31 11 on row 34514
thread 32 2 on row 7534
thread 33 2 on row 7581
thread 34 2 on row 7628
thread 35 2 on row 7675
thread 36 2 on row 7722
thread 37 2 on row 7769
thread 38 2 on row 7816
thread 39 2 on row 7863
thread 40 2 on row 7910
thread 41 2 on row 7957
thread 42 2 on row 8004
thread 43 2 on row 8051
thread 44 2 on row 8098
thread 45 2 on row 8145
thread 46 2 on row 8192
thread 47 2 on row 8239
thread 48 2 on row 8286
thread 49 2 on row 8333
thread 50 2 on row 8380
thread 51 2 on row 8427
thread 52 2 on row 8474
thread 53 2 on row 8521
thread 54 2 on row 8568
thread 55 2 on row 8615
thread 56 2 on row 8662
thread 57 2 on row 8709
thread 58 2 on row 8756
thread 59 2 on row 8803
thread 60 2 on row 8850
thread 61 2 on row 8897
thread 62 2 on row 8944
thread 63 2 on row 8991
thread 32 97 on row 292644
thread 33 97 on row 292691
thread 34 97 on row 292738
thread 35 97 on row 292785
thread 36 97 on row 292832
thread 37 97 on row 292879
thread 38 97 on row 292926
thread 39 97 on row 292973
thread 40 97 on row 293020
thread 41 97 on row 293067
thread 42 97 on row 293114
thread 43 97 on row 293161
thread 44 97 on row 293208
thread 45 97 on row 293255
thread 46 97 on row 293302
thread 47 97 on row 293349
thread 48 97 on row 293396
thread 49 97 on row 293443
thread 50 97 on row 293490
thread 51 97 on row 293537
thread 52 97 on row 293584
thread 53 97 on row 293631
thread 54 97 on row 293678
thread 55 97 on row 293725
thread 56 97 on row 293772
thread 57 97 on row 293819
thread 58 97 on row 293866
thread 59 97 on row 293913
thread 60 97 on row 293960
thread 61 97 on row 294007
thread 62 97 on row 294054
thread 32 75 on row 226621
thread 33 75 on row 226668
thread 34 75 on row 226715
thread 35 75 on row 226762
thread 36 75 on row 226809
thread 37 75 on row 226856
thread 38 75 on row 226903
thread 39 75 on row 226950
thread 40 75 on row 226997
thread 41 75 on row 227044
thread 42 75 on row 227091
thread 43 75 on row 227138
thread 44 75 on row 227185
thread 45 75 on row 227232
thread 46 75 on row 227279
thread 47 75 on row 227326
thread 48 75 on row 227373
thread 49 75 on row 227420
thread 50 75 on row 227467
thread 51 75 on row 227514
thread 52 75 on row 227561
thread 53 75 on row 227608
thread 54 75 on row 227655
thread 55 75 on row 227702
thread 56 75 on row 227749
thread 57 75 on row 227796
thread 58 75 on row 227843
thread 59 75 on row 227890
thread 60 75 on row 227937
thread 61 75 on row 227984
thread 62 75 on row 228031
thread 32 4 on row 13543
thread 33 4 on row 13590
thread 34 4 on row 13637
thread 35 4 on row 13684
thread 36 4 on row 13731
thread 37 4 on row 13778
thread 38 4 on row 13825
thread 39 4 on row 13872
thread 40 4 on row 13919
thread 41 4 on row 13966
thread 42 4 on row 14013
thread 43 4 on row 14060
thread 44 4 on row 14107
thread 45 4 on row 14154
thread 46 4 on row 14201
thread 47 4 on row 14248
thread 48 4 on row 14295
thread 49 4 on row 14342
thread 50 4 on row 14389
thread 51 4 on row 14436
thread 52 4 on row 14483
thread 53 4 on row 14530
thread 54 4 on row 14577
thread 55 4 on row 14624
thread 56 4 on row 14671
thread 57 4 on row 14718
thread 58 4 on row 14765
thread 59 4 on row 14812
thread 60 4 on row 14859
thread 61 4 on row 14906
thread 62 4 on row 14953
thread 63 4 on row 15000
thread 32 9 on row 28553
thread 33 9 on row 28600
thread 34 9 on row 28647
thread 35 9 on row 28694
thread 36 9 on row 28741
thread 37 9 on row 28788
thread 38 9 on row 28835
thread 39 9 on row 28882
thread 40 9 on row 28929
thread 41 9 on row 28976
thread 42 9 on row 29023
thread 43 9 on row 29070
thread 44 9 on row 29117
thread 45 9 on row 29164
thread 46 9 on row 29211
thread 47 9 on row 29258
thread 48 9 on row 29305
thread 49 9 on row 29352
thread 50 9 on row 29399
thread 51 9 on row 29446
thread 52 9 on row 29493
thread 53 9 on row 29540
thread 54 9 on row 29587
thread 55 9 on row 29634
thread 56 9 on row 29681
thread 57 9 on row 29728
thread 58 9 on row 29775
thread 59 9 on row 29822
thread 60 9 on row 29869
thread 61 9 on row 29916
thread 62 9 on row 29963
thread 0 26 on row 78067
thread 1 26 on row 78114
thread 2 26 on row 78161
thread 3 26 on row 78208
thread 4 26 on row 78255
thread 5 26 on row 78302
thread 6 26 on row 78349
thread 7 26 on row 78396
thread 8 26 on row 78443
thread 9 26 on row 78490
thread 10 26 on row 78537
thread 11 26 on row 78584
thread 12 26 on row 78631
thread 13 26 on row 78678
thread 14 26 on row 78725
thread 15 26 on row 78772
thread 16 26 on row 78819
thread 17 26 on row 78866
thread 18 26 on row 78913
thread 19 26 on row 78960
thread 20 26 on row 79007
thread 21 26 on row 79054
thread 22 26 on row 79101
thread 23 26 on row 79148
thread 24 26 on row 79195
thread 25 26 on row 79242
thread 26 26 on row 79289
thread 27 26 on row 79336
thread 28 26 on row 79383
thread 29 26 on row 79430
thread 30 26 on row 79477
thread 31 26 on row 79524
thread 0 30 on row 90072
thread 1 30 on row 90119
thread 2 30 on row 90166
thread 3 30 on row 90213
thread 4 30 on row 90260
thread 5 30 on row 90307
thread 6 30 on row 90354
thread 7 30 on row 90401
thread 8 30 on row 90448
thread 9 30 on row 90495
thread 10 30 on row 90542
thread 11 30 on row 90589
thread 12 30 on row 90636
thread 13 30 on row 90683
thread 14 30 on row 90730
thread 15 30 on row 90777
thread 16 30 on row 90824
thread 17 30 on row 90871
thread 18 30 on row 90918
thread 19 30 on row 90965
thread 20 30 on row 91012
thread 21 30 on row 91059
thread 22 30 on row 91106
thread 23 30 on row 91153
thread 24 30 on row 91200
thread 25 30 on row 91247
thread 26 30 on row 91294
thread 27 30 on row 91341
thread 28 30 on row 91388
thread 29 30 on row 91435
thread 30 30 on row 91482
thread 31 30 on row 91529
thread 0 74 on row 222117
thread 1 74 on row 222164
thread 2 74 on row 222211
thread 3 74 on row 222258
thread 4 74 on row 222305
thread 5 74 on row 222352
thread 6 74 on row 222399
thread 7 74 on row 222446
thread 8 74 on row 222493
thread 9 74 on row 222540
thread 10 74 on row 222587
thread 11 74 on row 222634
thread 12 74 on row 222681
thread 13 74 on row 222728
thread 14 74 on row 222775
thread 15 74 on row 222822
thread 16 74 on row 222869
thread 17 74 on row 222916
thread 18 74 on row 222963
thread 19 74 on row 223010
thread 20 74 on row 223057
thread 21 74 on row 223104
thread 22 74 on row 223151
thread 23 74 on row 223198
thread 24 74 on row 223245
thread 25 74 on row 223292
thread 26 74 on row 223339
thread 27 74 on row 223386
thread 28 74 on row 223433
thread 29 74 on row 223480
thread 30 74 on row 223527
thread 31 74 on row 223574
thread 32 99 on row 298646
thread 33 99 on row 298693
thread 34 99 on row 298740
thread 35 99 on row 298787
thread 36 99 on row 298834
thread 37 99 on row 298881
thread 38 99 on row 298928
thread 39 99 on row 298975
thread 40 99 on row 299022
thread 41 99 on row 299069
thread 42 99 on row 299116
thread 43 99 on row 299163
thread 44 99 on row 299210
thread 45 99 on row 299257
thread 46 99 on row 299304
thread 47 99 on row 299351
thread 48 99 on row 299398
thread 49 99 on row 299445
thread 50 99 on row 299492
thread 51 99 on row 299539
thread 52 99 on row 299586
thread 53 99 on row 299633
thread 54 99 on row 299680
thread 55 99 on row 299727
thread 56 99 on row 299774
thread 57 99 on row 299821
thread 58 99 on row 299868
thread 59 99 on row 299915
thread 60 99 on row 299962
thread 61 99 on row 300009
thread 62 99 on row 300056
